date,mom4_mean,vol24_mean,mom4_min,mom4_max,vol24_min,vol24_max
2023-06-02,0.018361820742658564,0.27192684961543934,-0.10778974210796255,0.4035101984771181,0.11259374223754644,0.7738359839458464
2023-06-09,0.03513738955110343,0.27030520526569757,-0.07674063845289947,0.3712342815792129,0.11487972767313073,0.7411776922708917
2023-06-16,0.04376326863006916,0.26729476925429435,-0.07718824410380554,0.4549351119933196,0.11256848968973159,0.6950593772677591
2023-06-23,0.05179000767865041,0.27007256144148645,-0.054239572393290914,0.44631958159034824,0.12055550473066248,0.6947698167736357
2023-06-30,0.03250381239647775,0.26426736090988034,-0.05168963963253437,0.32836366172709086,0.12094780680006999,0.6757719906841492
2023-07-07,0.03307166754713581,0.25812921727449184,-0.08131821795979122,0.223395744825297,0.11424360306268047,0.6728351531852691
2023-07-14,0.012372668567349488,0.25778585261720405,-0.07517273932529345,0.12287233849938661,0.10989549508351543,0.6680560578392684
2023-07-21,0.016408873335174018,0.2544360494011548,-0.05309020163066869,0.10028647188222317,0.11292170553058957,0.4851094691081625
2023-07-28,0.04068037285652865,0.25318582653449206,-0.04572662129241167,0.17469880082392097,0.1167695028018253,0.49995719462233706
2023-08-04,0.037456582867192764,0.2510030509735443,-0.07842974693912086,0.20635884770679835,0.11644247090184973,0.4991491576115019
2023-08-11,0.03175800394444547,0.252681737977862,-0.0749553351106621,0.13308176547571549,0.12465197908777494,0.5026723961558424
2023-08-18,0.01315375335667536,0.25322484849988763,-0.13764308164845684,0.1753662345950311,0.12465622454239014,0.4997559748640425
2023-08-25,-0.01668223052055146,0.25460293365355874,-0.17125600108446437,0.18518161377171682,0.12426915970383413,0.5315878537012829
2023-09-01,-0.02445460007846127,0.24657911677459565,-0.132341952493507,0.210165816752663,0.12506410234897047,0.5126752521667988
2023-09-08,0.012992431435237409,0.23989500534395816,-0.06800685415393504,0.2420836840970575,0.1243488557243254,0.5117909269473039
2023-09-15,-0.0033748027482088223,0.23976704729449497,-0.10372474470399218,0.11554892882308132,0.12448749013029478,0.5077588599703187
2023-09-22,0.030690362482083094,0.23445689541613748,-0.0895276303980227,0.2733305844996228,0.11911625049188333,0.513142904216541
2023-09-29,0.00039929898136713504,0.2331633879189985,-0.11503512164617058,0.13766261705797866,0.11862156503515621,0.5129145754405915
2023-10-06,-0.027022761629714776,0.23129201812481212,-0.14198747577137827,0.0628103453835116,0.1188594954913371,0.5125355861212356
2023-10-13,-0.0205774831098363,0.23090746289403707,-0.11307804660636589,0.09494197416169858,0.12107909875358698,0.4992560494669303
2023-10-20,-0.021676215992674035,0.22947537104428703,-0.11147949103935673,0.10828031816760109,0.12413203281567553,0.5013099446786411
2023-10-27,-0.02548711172867756,0.23205552378271985,-0.13431067761284965,0.06620736935206084,0.124502046570503,0.54758003227588
2023-11-03,-0.0381519469014563,0.2403195167795272,-0.19593581809677374,0.04452877175590064,0.12564584303268328,0.5487632356504513
2023-11-10,0.00887144826817754,0.2503206751299571,-0.1557210004817825,0.16205373626173802,0.12348029330084459,0.5461760290089588
2023-11-17,0.009492589896038873,0.2431792120277886,-0.15789479295419284,0.1322466917846994,0.11617947636070693,0.5401680843126461
2023-11-24,0.056852397154855815,0.24461540064424417,-0.12501144902490646,0.2712151705653896,0.12406535053423257,0.5338635814802352
2023-12-01,0.08639165584248398,0.24396982149607105,-0.061253884003360626,0.22433077528471945,0.12403887482099103,0.4914952978216109
2023-12-08,0.04091657649462873,0.24115811789040423,-0.13269256013652186,0.19902584700359394,0.12127474178489393,0.4817599588784301
2023-12-15,0.03206917107793764,0.23847444782543337,-0.1282175223183839,0.24434276401275223,0.13779178607347878,0.4823690907434534
