date,prev_date,frob,frob_norm,prev_frob,curr_frob
2023-11-17,2023-11-10,0.12064596252608374,0.004353457990753248,27.712674104661538,27.712673431803246
2023-11-24,2023-11-17,0.07503957200638064,0.0027077709478675583,27.712673431803236,27.712673811261592
2023-12-01,2023-11-24,0.06308511199695449,0.0022763993264091446,27.712673811261585,27.71267324598924
2023-12-08,2023-12-01,0.07761562295029242,0.0028007266661480477,27.712673245989237,27.712673613129677
2023-12-15,2023-12-08,0.06359537741919181,0.0022948120526725146,27.712673613129667,27.71267351223559
2023-12-22,2023-12-15,0.07994257920648501,0.0028846938629427505,27.71267351223559,27.71267385763109
2023-12-29,2023-12-22,0.04752975257711048,0.0017150908216682506,27.712673857631096,27.71267364294268
2024-01-05,2023-12-29,0.05910325353017522,0.002132715677010267,27.71267364294268,27.712673738838987
2024-01-12,2024-01-05,0.07394076114596482,0.0026681207971042875,27.712673738838994,27.712673281687103
2024-01-19,2024-01-12,0.1028335749671367,0.003710705709329268,27.712673281687103,27.712674086343778
2024-01-26,2024-01-19,0.08745386086451974,0.003155735191488144,27.71267408634377,27.712674136622958
2024-02-02,2024-01-26,0.0810227638034419,0.0029236717973876608,27.712674136622955,27.712673703901388
2024-02-09,2024-02-02,0.11210941190622475,0.004045420268865577,27.71267370390138,27.712673579301615
