date,prev_date,asset_idx,l2,cos
2024-04-05,2024-03-29,6,0.0031525784887722046,3.105891684951345e-07
2024-04-05,2024-03-29,7,0.009606156573766931,2.8837241033974337e-06
2024-04-05,2024-03-29,8,0.010001434622886033,3.125927744651591e-06
2024-04-05,2024-03-29,9,0.008065098571941246,2.0327023724231452e-06
2024-04-05,2024-03-29,10,0.01606604235272168,8.066259556294142e-06
2024-04-05,2024-03-29,11,0.008361474972684474,2.1848426722259617e-06
2024-04-05,2024-03-29,12,0.00655111867575039,1.3411744383962088e-06
2024-04-05,2024-03-29,13,0.008262524265153436,2.1334372448666983e-06
2024-04-05,2024-03-29,14,0.013224663236023749,5.4654212061633345e-06
2024-04-05,2024-03-29,15,0.008880024833897432,2.46423845973176e-06
2024-04-05,2024-03-29,16,0.011711746491209209,4.28644995187355e-06
2024-04-05,2024-03-29,17,0.010730726738078924,3.598426609352501e-06
2024-04-05,2024-03-29,18,0.01251290548061663,4.892949435286731e-06
2024-04-05,2024-03-29,19,0.02122249535152109,1.4074963565646748e-05
2024-04-05,2024-03-29,20,0.008259446307569439,2.131847976261092e-06
2024-04-05,2024-03-29,21,0.002916269269302471,2.657722854015887e-07
2024-04-05,2024-03-29,22,0.008022620373914319,2.0113463465865067e-06
2024-04-05,2024-03-29,23,0.005570246393118984,9.696236504819211e-07
2024-04-05,2024-03-29,24,0.013202155790401333,5.446833364453063e-06
2024-04-05,2024-03-29,25,0.006155688435178635,1.1841526550426806e-06
2024-04-05,2024-03-29,26,0.019464187861127417,1.1839327013096757e-05
2024-04-05,2024-03-29,27,0.009418937070655897,2.7724147753094286e-06
2024-04-05,2024-03-29,28,0.02202796676090987,1.5163632335890576e-05
2024-04-05,2024-03-29,29,0.011629219531632413,4.226253287886728e-06
2024-04-05,2024-03-29,30,0.01605570954878865,8.055886973057369e-06
2024-04-05,2024-03-29,31,0.008438205673752669,2.225126138122313e-06
2024-04-05,2024-03-29,32,0.005641411222440268,9.945574755976239e-07
2024-04-05,2024-03-29,33,0.010407342976831586,3.384808562101327e-06
2024-04-05,2024-03-29,34,0.0018158433541809178,1.0304130226845842e-07
2024-04-05,2024-03-29,35,0.008660195599262597,2.3437419324201514e-06
2024-04-05,2024-03-29,36,0.016621412282236247,8.633566648819091e-06
2024-04-05,2024-03-29,37,0.017302134877979023,9.355214310557969e-06
2024-04-05,2024-03-29,38,0.010074704526101602,3.1718964110805103e-06
2024-04-05,2024-03-29,39,0.015764576024834234,7.766386578844653e-06
2024-04-05,2024-03-29,40,0.015341482722017966,7.355108724849124e-06
2024-04-05,2024-03-29,41,0.01076826961539889,3.6236494949104525e-06
2024-04-05,2024-03-29,42,0.016141730681771566,8.142439178238092e-06
2024-04-05,2024-03-29,43,0.008221185380880318,2.1121426190262582e-06
2024-04-05,2024-03-29,44,0.008222810511490463,2.112977591450793e-06
2024-04-05,2024-03-29,45,0.0126603601119349,5.008947508322592e-06
2024-04-05,2024-03-29,46,0.00210790807265834,1.38853851860965e-07
2024-04-05,2024-03-29,47,0.012055987090160546,4.542133692497785e-06
2024-04-12,2024-04-05,0,0.006719032652452995,1.4108081312080856e-06
2024-04-12,2024-04-05,1,0.01087213278527921,3.6938890413118486e-06
2024-04-12,2024-04-05,2,0.004207006326147727,5.530963484989826e-07
2024-04-12,2024-04-05,3,0.016557273813978382,8.567065243991756e-06
2024-04-12,2024-04-05,4,0.006240294171517115,1.2169271399464776e-06
2024-04-12,2024-04-05,5,0.011315398225521588,4.0012352573448595e-06
2024-04-12,2024-04-05,6,0.01186029184080991,4.395873359097635e-06
2024-04-12,2024-04-05,7,0.010572371713076567,3.4930051064918644e-06
2024-04-12,2024-04-05,8,0.011854134766740847,4.391309279316857e-06
2024-04-12,2024-04-05,9,0.009135515767727007,2.6080781333481795e-06
2024-04-12,2024-04-05,10,0.010190773669044027,3.2454035586715335e-06
2024-04-12,2024-04-05,11,0.009877334988740164,3.048835407915007e-06
2024-04-12,2024-04-05,12,0.009184366272101365,2.636044360571077e-06
2024-04-12,2024-04-05,13,0.01430967774768846,6.399029673476164e-06
2024-04-12,2024-04-05,14,0.034658861052986635,3.7539024591803916e-05
2024-04-12,2024-04-05,15,0.0035845880704957257,4.0154378333490115e-07
2024-04-12,2024-04-05,16,0.01037273418304611,3.362334448531179e-06
2024-04-12,2024-04-05,17,0.014646280106070643,6.7036146422783105e-06
2024-04-12,2024-04-05,18,0.017458523080974106,9.525096822282642e-06
2024-04-12,2024-04-05,19,0.003011942198777953,2.8349652869685826e-07
2024-04-12,2024-04-05,20,0.006414927366679044,1.2859907529971792e-06
2024-04-12,2024-04-05,21,0.014612282399394867,6.672528686357815e-06
2024-04-12,2024-04-05,22,0.01044677927755523,3.4105092315828145e-06
2024-04-12,2024-04-05,23,0.02399628628808098,1.7994610520988275e-05
2024-04-12,2024-04-05,24,0.01488571146462255,6.924582517608968e-06
2024-04-12,2024-04-05,25,0.005202943163848544,8.45965321460973e-07
2024-04-12,2024-04-05,26,0.00812455423410704,2.062782803458063e-06
2024-04-12,2024-04-05,27,0.03822787337151507,4.566828207019924e-05
2024-04-12,2024-04-05,28,0.0026377263180475453,2.1742726630247233e-07
2024-04-12,2024-04-05,29,0.01961383119871171,1.2022070340678148e-05
2024-04-12,2024-04-05,30,0.008315135791775652,2.160693049813034e-06
2024-04-12,2024-04-05,31,0.021729666150669225,1.4755721381431997e-05
2024-04-12,2024-04-05,32,0.0158888130651427,7.889278359041185e-06
2024-04-12,2024-04-05,33,0.013533127169184266,5.723355519404727e-06
2024-04-12,2024-04-05,34,0.021417719080372773,1.4335101548468288e-05
2024-04-12,2024-04-05,35,0.016537991128402648,8.547121904234345e-06
2024-04-12,2024-04-05,36,0.009602755385844557,2.8816823575139594e-06
2024-04-12,2024-04-05,37,0.0026330324143881995,2.1665409699611615e-07
2024-04-12,2024-04-05,38,0.00917248832749795,2.6292307648834168e-06
2024-04-12,2024-04-05,39,0.015661964540356295,7.6656125507224e-06
2024-04-12,2024-04-05,40,0.009437625444748339,2.78342722670466e-06
2024-04-12,2024-04-05,41,0.003132101597260285,3.065674956115316e-07
2024-04-12,2024-04-05,42,0.007562338357371003,1.7871729974805461e-06
2024-04-12,2024-04-05,43,0.009276451696585005,2.689169217973131e-06
2024-04-12,2024-04-05,44,0.025185314664391417,1.9822073017317088e-05
2024-04-12,2024-04-05,45,0.006984512194785471,1.5244967701555368e-06
2024-04-12,2024-04-05,46,0.022002286437689554,1.512829704009011e-05
2024-04-12,2024-04-05,47,0.006629538913663632,1.3734758015360171e-06
2024-04-19,2024-04-12,0,0.02588546526454163,2.0939502274774924e-05
2024-04-19,2024-04-12,1,0.013837950698504482,5.9840874858663184e-06
2024-04-19,2024-04-12,2,0.003516126161666709,3.8635218235771873e-07
2024-04-19,2024-04-12,3,0.01317151283410786,5.42157827532197e-06
2024-04-19,2024-04-12,4,0.0032021114674367136,3.204257672528854e-07
2024-04-19,2024-04-12,5,0.0062115423733222555,1.2057388558694981e-06
2024-04-19,2024-04-12,6,0.02178315769403344,1.482846101708013e-05
2024-04-19,2024-04-12,7,0.005127090227500902,8.214787567961679e-07
2024-04-19,2024-04-12,8,0.01748878125697247,9.558141664256503e-06
2024-04-19,2024-04-12,9,0.019403897502336905,1.1766095767695717e-05
2024-04-19,2024-04-12,10,0.005144402670212329,8.270357829687214e-07
2024-04-19,2024-04-12,11,0.021935896265342064,1.5037138617168821e-05
2024-04-19,2024-04-12,12,0.022209561955522355,1.541467255639084e-05
2024-04-19,2024-04-12,13,0.02412627172297616,1.8190088287517447e-05
2024-04-19,2024-04-12,14,0.02471930349927292,1.9095317393413858e-05
2024-04-19,2024-04-12,15,0.015476643945381556,7.485277412233593e-06
2024-04-19,2024-04-12,16,0.006662340705964279,1.3871010893229396e-06
2024-04-19,2024-04-12,17,0.025112224224111784,1.970719224819728e-05
2024-04-19,2024-04-12,18,0.013946359017267764,6.078215338489734e-06
2024-04-19,2024-04-12,19,0.018830628067718225,1.1081128265755247e-05
2024-04-19,2024-04-12,20,0.0074047063347261665,1.7134446816946536e-06
2024-04-19,2024-04-12,21,0.027517089730990693,2.3662429668780405e-05
2024-04-19,2024-04-12,22,0.027812648027974247,2.417347218985899e-05
2024-04-19,2024-04-12,23,0.027691565094319682,2.3963451244224387e-05
2024-04-19,2024-04-12,24,0.023671214586638647,1.7510375475926487e-05
2024-04-19,2024-04-12,25,0.015935735474697964,7.935944101311598e-06
2024-04-19,2024-04-12,26,0.01270176753820072,5.041766293345518e-06
2024-04-19,2024-04-12,27,0.019557244734117653,1.1952801919012934e-05
2024-04-19,2024-04-12,28,0.006230485090103966,1.213104189767833e-06
2024-04-19,2024-04-12,29,0.014593392285183372,6.655288756207689e-06
2024-04-19,2024-04-12,30,0.013229819981746202,5.4696843378998494e-06
2024-04-19,2024-04-12,31,0.013381486696064579,5.595811465308742e-06
2024-04-19,2024-04-12,32,0.027302541116719023,2.3294881703717074e-05
2024-04-19,2024-04-12,33,0.01821175483644247,1.0364729172818166e-05
2024-04-19,2024-04-12,34,0.011181428656236694,3.9070501687277215e-06
2024-04-19,2024-04-12,35,0.021104517483525032,1.3918910982124721e-05
2024-04-19,2024-04-12,36,0.017243086603888805,9.291468350158816e-06
2024-04-19,2024-04-12,37,0.0017071344877428007,9.107310239286903e-08
2024-04-19,2024-04-12,38,0.034993491619165956,3.826739478174357e-05
2024-04-19,2024-04-12,39,0.007668724857681526,1.8378103845417826e-06
2024-04-19,2024-04-12,40,0.009866502586775657,3.042151558552142e-06
2024-04-19,2024-04-12,41,0.008906344662283109,2.4788679279241776e-06
2024-04-19,2024-04-12,42,0.01740558818888706,9.467423863096514e-06
2024-04-19,2024-04-12,43,0.01178732706886325,4.3419522498533425e-06
2024-04-19,2024-04-12,44,0.018679161863222406,1.090357930833008e-05
2024-04-19,2024-04-12,45,0.006608397566578788,1.3647298469088298e-06
2024-04-19,2024-04-12,46,0.023102833042642955,1.6679569872501965e-05
2024-04-19,2024-04-12,47,0.019452593692012864,1.1825223636963145e-05
2024-04-26,2024-04-19,0,0.055948039724170805,9.781919866647115e-05
2024-04-26,2024-04-19,1,0.02963070453307475,2.743710984665082e-05
2024-04-26,2024-04-19,2,0.06157123475448521,0.00011847046351687318
2024-04-26,2024-04-19,3,0.054081397523528696,9.14008469795613e-05
2024-04-26,2024-04-19,4,0.060247414103758654,0.00011343084662562841
2024-04-26,2024-04-19,5,0.043734910790497766,5.977379524158e-05
2024-04-26,2024-04-19,6,0.04569227157039252,6.524389218320881e-05
2024-04-26,2024-04-19,7,0.045675363920182246,6.519562141416024e-05
2024-04-26,2024-04-19,8,0.0459412442633003,6.595685065913237e-05
2024-04-26,2024-04-19,9,0.04454948194593803,6.202112981490426e-05
2024-04-26,2024-04-19,10,0.045783229903004104,6.550390815440732e-05
2024-04-26,2024-04-19,11,0.043079670220837814,5.799614792600938e-05
2024-04-26,2024-04-19,12,0.036579565746227775,4.181493537791514e-05
2024-04-26,2024-04-19,13,0.03995547108782493,4.988923114257471e-05
2024-04-26,2024-04-19,14,0.04324420411963303,5.8439999441328716e-05
2024-04-26,2024-04-19,15,0.048247240900201695,7.274435572202087e-05
2024-04-26,2024-04-19,16,0.04475659994876409,6.259916788808884e-05
2024-04-26,2024-04-19,17,0.05609309119297228,9.832707907586613e-05
2024-04-26,2024-04-19,18,0.02787391650288485,2.4280093257278423e-05
2024-04-26,2024-04-19,19,0.04581182792804383,6.558576452042608e-05
2024-04-26,2024-04-19,20,0.03915693230561861,4.791502731948949e-05
2024-04-26,2024-04-19,21,0.020861029934742956,1.3599590522272997e-05
2024-04-26,2024-04-19,22,0.024226000446831132,1.8340779226799775e-05
2024-04-26,2024-04-19,23,0.024169991943785028,1.8256072971900572e-05
2024-04-26,2024-04-19,24,0.06104296110273564,0.00011644626852946871
2024-04-26,2024-04-19,25,0.05051343094533443,7.973850518483427e-05
2024-04-26,2024-04-19,26,0.05962693775926899,0.00011110647809475793
2024-04-26,2024-04-19,27,0.03641265356523966,4.143420705426948e-05
2024-04-26,2024-04-19,28,0.06579436689218632,0.00013527941961000156
2024-04-26,2024-04-19,29,0.05155624033216209,8.3064774931918e-05
2024-04-26,2024-04-19,30,0.06933604665685972,0.00015023547435932816
2024-04-26,2024-04-19,31,0.04808329525338275,7.225082522144266e-05
2024-04-26,2024-04-19,32,0.031632010524122484,3.1268566306752454e-05
2024-04-26,2024-04-19,33,0.03418199617043293,3.6513139740956824e-05
2024-04-26,2024-04-19,34,0.055385670471604226,9.586260180716177e-05
2024-04-26,2024-04-19,35,0.02558793926928444,2.0460911308028962e-05
2024-04-26,2024-04-19,36,0.0620093687216723,0.00012016249950186353
2024-04-26,2024-04-19,37,0.05331890770349738,8.884170172818173e-05
2024-04-26,2024-04-19,38,0.021774610114615747,1.4816823617591623e-05
2024-04-26,2024-04-19,39,0.0653943346851253,0.0001336394324558121
2024-04-26,2024-04-19,40,0.05398211124272073,9.106555167603947e-05
2024-04-26,2024-04-19,41,0.04394224192633414,6.034187619863296e-05
2024-04-26,2024-04-19,42,0.052234446683882094,8.52645374757044e-05
2024-04-26,2024-04-19,43,0.0405396698592686,5.135878751472145e-05
2024-04-26,2024-04-19,44,0.05547565785898416,9.61743539571458e-05
2024-04-26,2024-04-19,45,0.04169224010051651,5.432063400467868e-05
2024-04-26,2024-04-19,46,0.03324362068075172,3.453591446767046e-05
2024-04-26,2024-04-19,47,0.03990632883477188,4.976659618016743e-05
2024-05-03,2024-04-26,0,0.03183086280558061,3.1662933033471674e-05
2024-05-03,2024-04-26,1,0.020699723887065386,1.3390091550435912e-05
2024-05-03,2024-04-26,2,0.03164639974454526,3.1297018503462226e-05
2024-05-03,2024-04-26,3,0.03279866433700829,3.361760373410405e-05
2024-05-03,2024-04-26,4,0.03263788092998292,3.328880702246906e-05
2024-05-03,2024-04-26,5,0.018862174441669852,1.1118285589306609e-05
2024-05-03,2024-04-26,6,0.0329004722664456,3.382662005635417e-05
2024-05-03,2024-04-26,7,0.017863519528396238,9.972140678438102e-06
2024-05-03,2024-04-26,8,0.026444185604021814,2.1853187184728284e-05
2024-05-03,2024-04-26,9,0.01894834324354717,1.1220102298703516e-05
2024-05-03,2024-04-26,10,0.032857648610669886,3.373862451738763e-05
2024-05-03,2024-04-26,11,0.02077827602067999,1.3491909837459737e-05
2024-05-03,2024-04-26,12,0.0177686156787664,9.866464566687938e-06
2024-05-03,2024-04-26,13,0.023578650037396513,1.737369583143522e-05
2024-05-03,2024-04-26,14,0.03971261382244269,4.9284605748489696e-05
2024-05-03,2024-04-26,15,0.03390482406300961,3.592339214064655e-05
2024-05-03,2024-04-26,16,0.017669853039146362,9.757088352602139e-06
2024-05-03,2024-04-26,17,0.02686559908015807,2.2555238465837846e-05
