date,E,min_deg,max_deg,mean_deg,raw_mean,raw_mean_abs,raw_neg_frac,mu_t,sigma_t,z_mean,z_mean_abs,z_neg_frac,z_min,z_max
2024-01-26,522,8,19,10.875,0.48489174246788025,0.5261296033859253,0.05363984674329502,0.22875930960800545,0.24666200728851154,1.0383943319320679,1.305071473121643,0.05363984674329502,-2.8433725833892822,2.5796566009521484
2024-02-02,518,8,21,10.791666666666666,0.4877045154571533,0.5177944898605347,0.04247104247104247,0.23159866030875426,0.23717711413832365,1.0798084735870361,1.2902523279190063,0.04633204633204633,-2.835104465484619,2.6724488735198975
2024-02-09,518,8,26,10.791666666666666,0.44966253638267517,0.4949537515640259,0.06177606177606178,0.20472805663781746,0.2348844427981225,1.0427870750427246,1.3433001041412354,0.06177606177606178,-2.84753680229187,2.7995190620422363
2024-02-16,514,8,23,10.708333333333334,0.45158106088638306,0.49304822087287903,0.054474708171206226,0.200425905370299,0.2350776892950377,1.0683921575546265,1.3376795053482056,0.054474708171206226,-2.9936394691467285,2.8674259185791016
2024-02-23,514,8,19,10.708333333333334,0.44623449444770813,0.4901508390903473,0.058365758754863814,0.1938544287589353,0.2368435348665719,1.0655982494354248,1.3465654850006104,0.058365758754863814,-2.880904197692871,2.7798845767974854
2024-03-01,508,8,20,10.583333333333334,0.4354589283466339,0.48657581210136414,0.07086614173228346,0.19052372997376604,0.23466017575377676,1.0437870025634766,1.376694917678833,0.07086614173228346,-2.782846689224243,2.8036787509918213
2024-03-08,522,8,21,10.875,0.44045424461364746,0.4921860992908478,0.06896551724137931,0.19486071750035924,0.23564286411209506,1.0422277450561523,1.3758224248886108,0.06896551724137931,-2.9943435192108154,2.8802454471588135
2024-03-15,508,8,20,10.583333333333334,0.41396379470825195,0.47572061419487,0.08267716535433071,0.17223420568040815,0.2335987773310738,1.0355254411697388,1.4203765392303467,0.08267716535433071,-3.0,2.9680755138397217
2024-03-22,512,8,21,10.666666666666666,0.3980887830257416,0.46700727939605713,0.09375,0.16121955651007927,0.23447961882820198,1.0106977224349976,1.432506799697876,0.09375,-3.0,3.0
2024-03-29,514,8,21,10.708333333333334,0.40955811738967896,0.47509366273880005,0.08949416342412451,0.16472490150086597,0.2372802601967556,1.0319513082504272,1.4321635961532593,0.08949416342412451,-3.0,2.975630283355713
2024-04-05,510,8,20,10.625,0.4126858413219452,0.479801207780838,0.08627450980392157,0.16405494998613557,0.24047389774013542,1.0339205265045166,1.4307321310043335,0.08627450980392157,-2.9870879650115967,2.9103610515594482
2024-04-12,496,8,18,10.333333333333334,0.3710143268108368,0.4758340120315552,0.12096774193548387,0.13515703311340946,0.25207388163791333,0.9356672167778015,1.481217622756958,0.12096774193548387,-2.927839756011963,2.855330467224121
2024-04-19,474,8,17,9.875,0.3449624478816986,0.4835602343082428,0.15611814345991562,0.12729224983812581,0.2586991060612432,0.8430923819541931,1.5290977954864502,0.15611814345991562,-3.0,2.8425352573394775
2024-04-26,490,8,17,10.208333333333334,0.2786354720592499,0.4710722267627716,0.22857142857142856,0.08133831679736613,0.2665608866972583,0.7401580214500427,1.6015745401382446,0.22857142857142856,-2.4787840843200684,2.8056559562683105
2024-05-03,476,8,18,9.916666666666666,0.3125247657299042,0.468054860830307,0.18487394957983194,0.09390554650489413,0.25796637561232616,0.8474717140197754,1.5849765539169312,0.18487394957983194,-2.673581600189209,2.8600716590881348
2024-05-10,476,8,17,9.916666666666666,0.2989351153373718,0.46372178196907043,0.18907563025210083,0.08702750356972232,0.25652823738377795,0.8260596990585327,1.5967202186584473,0.18907563025210083,-2.6886887550354004,2.997189998626709
2024-05-17,476,8,19,9.916666666666666,0.305804967880249,0.4618143141269684,0.18487394957983194,0.0903579014514079,0.25507703225477324,0.8446352481842041,1.5872305631637573,0.18487394957983194,-2.8735015392303467,2.9258062839508057
2024-05-24,474,8,19,9.875,0.3113012909889221,0.45562073588371277,0.1729957805907173,0.09435237919815326,0.24895791541312567,0.8714280128479004,1.582249402999878,0.1729957805907173,-2.967632532119751,2.973811149597168
2024-05-31,486,8,18,10.125,0.3329211473464966,0.45904290676116943,0.15637860082304528,0.1077494412814127,0.2484696302229112,0.9062343239784241,1.5494565963745117,0.15637860082304528,-2.8325283527374268,2.966172456741333
2024-06-07,490,8,18,10.208333333333334,0.3487115502357483,0.45840367674827576,0.1306122448979592,0.10694521461628714,0.24978246112966862,0.9679076075553894,1.51890230178833,0.1306122448979592,-2.727261781692505,2.962482452392578
2024-06-14,486,8,20,10.125,0.3353652358055115,0.4609675705432892,0.14814814814814814,0.10031605158146582,0.2523207401650333,0.931549072265625,1.5471372604370117,0.14814814814814814,-2.788884401321411,2.9220831394195557
2024-06-21,478,8,17,9.958333333333334,0.32879889011383057,0.4519500732421875,0.14644351464435146,0.09946855488696066,0.24892894140231764,0.9212682247161865,1.5330259799957275,0.14644351464435146,-2.639176845550537,2.9226198196411133
2024-06-28,480,8,17,10.0,0.31215158104896545,0.450345903635025,0.17083333333333334,0.1021299818721837,0.24798444263998334,0.8469144105911255,1.5448967218399048,0.17083333333333334,-2.579474449157715,2.969982385635376
2024-07-05,466,8,13,9.708333333333334,0.3185153603553772,0.44870322942733765,0.15879828326180256,0.10209923927314606,0.24144606011433312,0.8959387540817261,1.5694398880004883,0.15879828326180256,-2.7717883586883545,3.0
2024-07-12,462,8,15,9.625,0.3265925347805023,0.4466964900493622,0.15584415584415584,0.10697510048974294,0.23659114699818307,0.9276995062828064,1.5762733221054077,0.15584415584415584,-2.868847131729126,3.0
2024-07-19,482,8,15,10.041666666666666,0.3419210612773895,0.44874516129493713,0.13692946058091288,0.1027803185438492,0.24418801688358127,0.9789113998413086,1.531646966934204,0.13692946058091288,-2.8085343837738037,3.0
2024-07-26,476,8,16,9.916666666666666,0.3559497892856598,0.47028616070747375,0.13865546218487396,0.10962590976705044,0.25750191869247724,0.9567845463752747,1.518476963043213,0.13865546218487396,-3.0,2.847464084625244
2024-08-02,480,8,15,10.0,0.3418272137641907,0.46279141306877136,0.15,0.10950982003090491,0.2550375050871134,0.9117867946624756,1.5131582021713257,0.15,-3.0,2.884967088699341
2024-08-09,484,8,17,10.083333333333334,0.37460801005363464,0.4725201725959778,0.1115702479338843,0.11902351549201659,0.26029334083880656,0.9826485514640808,1.4593658447265625,0.1115702479338843,-3.0,2.8460421562194824
2024-08-16,490,8,15,10.208333333333334,0.3609791696071625,0.4744974374771118,0.12653061224489795,0.11520348465166282,0.2617295296912808,0.9399120211601257,1.4832885265350342,0.12653061224489795,-3.0,2.8507964611053467
2024-08-23,488,8,16,10.166666666666666,0.3967253863811493,0.48372113704681396,0.0942622950819672,0.136833474859082,0.2568937581167993,1.0121595859527588,1.450243592262268,0.0942622950819672,-3.0,2.8334147930145264
2024-08-30,490,8,17,10.208333333333334,0.397503525018692,0.48928922414779663,0.09795918367346938,0.14254348758995802,0.26018299107542997,0.9802132844924927,1.4397475719451904,0.09795918367346938,-3.0,2.885197877883911
2024-09-06,490,8,16,10.208333333333334,0.396496444940567,0.4910731315612793,0.10204081632653061,0.14578490853748288,0.25803257650879985,0.9721831679344177,1.452905297279358,0.10204081632653061,-3.0,2.8835620880126953
2024-09-13,494,8,18,10.291666666666666,0.43841493129730225,0.5132138729095459,0.08097165991902834,0.18218848469294652,0.2595562423812988,0.9873014092445374,1.3888927698135376,0.08097165991902834,-3.0,2.7314436435699463
2024-09-20,506,8,18,10.541666666666666,0.4509197771549225,0.5198522210121155,0.07509881422924901,0.19496040807210788,0.25994748477375973,0.9848533868789673,1.3624842166900635,0.07905138339920949,-3.0,2.738548517227173
2024-09-27,516,8,20,10.75,0.42716944217681885,0.5152013301849365,0.10077519379844961,0.19061541097994764,0.26623109363453973,0.8885289430618286,1.363493800163269,0.10077519379844961,-2.9751243591308594,2.6875388622283936
